E[1] [eV],Re(eps)_f_FzB_4,Re(eps)_f_FzB_5,Re(eps)_f_FzB_6,Re(eps)_f_FzB_7,Re(eps)_f_FzB_8,Re(eps)_f_FzB_9
2.610000,1.19543500,1.00648400,1.00508000,1.00417300,1.00256000,1.00077300
2.612000,1.19545500,1.00648500,1.00508000,1.00417300,1.00256000,1.00077300
2.614000,1.19547400,1.00648500,1.00508000,1.00417300,1.00256000,1.00077300
2.616000,1.19549300,1.00648500,1.00508000,1.00417300,1.00256000,1.00077300
2.618000,1.19551200,1.00648500,1.00508000,1.00417300,1.00256100,1.00077300
2.620000,1.19553200,1.00648500,1.00508100,1.00417400,1.00256100,1.00077300
2.622000,1.19555100,1.00648500,1.00508100,1.00417400,1.00256100,1.00077300
2.624000,1.19557000,1.00648600,1.00508100,1.00417400,1.00256100,1.00077400
2.626000,1.19558900,1.00648600,1.00508100,1.00417400,1.00256100,1.00077400
2.628000,1.19560900,1.00648600,1.00508100,1.00417400,1.00256100,1.00077400
2.630000,1.19562800,1.00648600,1.00508100,1.00417400,1.00256100,1.00077400
2.632000,1.19564700,1.00648600,1.00508100,1.00417400,1.00256100,1.00077400
2.634000,1.19566600,1.00648700,1.00508200,1.00417400,1.00256100,1.00077400
2.636000,1.19568600,1.00648700,1.00508200,1.00417400,1.00256100,1.00077400
2.638000,1.19570500,1.00648700,1.00508200,1.00417500,1.00256100,1.00077400
2.640000,1.19572400,1.00648700,1.00508200,1.00417500,1.00256100,1.00077400
2.642000,1.19574400,1.00648700,1.00508200,1.00417500,1.00256100,1.00077400
2.644000,1.19576300,1.00648700,1.00508200,1.00417500,1.00256100,1.00077400
2.646000,1.19578200,1.00648800,1.00508200,1.00417500,1.00256200,1.00077400
2.648000,1.19580100,1.00648800,1.00508300,1.00417500,1.00256200,1.00077400
2.650000,1.19582100,1.00648800,1.00508300,1.00417500,1.00256200,1.00077400
2.652000,1.19584000,1.00648800,1.00508300,1.00417500,1.00256200,1.00077400
2.654000,1.19585900,1.00648800,1.00508300,1.00417500,1.00256200,1.00077400
2.656000,1.19587900,1.00648900,1.00508300,1.00417600,1.00256200,1.00077400
2.658000,1.19589800,1.00648900,1.00508300,1.00417600,1.00256200,1.00077400
2.660000,1.19591700,1.00648900,1.00508300,1.00417600,1.00256200,1.00077400
2.662000,1.19593700,1.00648900,1.00508400,1.00417600,1.00256200,1.00077400
2.664000,1.19595600,1.00648900,1.00508400,1.00417600,1.00256200,1.00077400
2.666000,1.19597500,1.00649000,1.00508400,1.00417600,1.00256200,1.00077400
2.668000,1.19599500,1.00649000,1.00508400,1.00417600,1.00256200,1.00077400
2.670000,1.19601400,1.00649000,1.00508400,1.00417600,1.00256200,1.00077400
2.672000,1.19603300,1.00649000,1.00508400,1.00417600,1.00256200,1.00077400
2.674000,1.19605300,1.00649000,1.00508400,1.00417700,1.00256200,1.00077400
2.676000,1.19607200,1.00649000,1.00508500,1.00417700,1.00256300,1.00077400
2.678000,1.19609100,1.00649100,1.00508500,1.00417700,1.00256300,1.00077400
2.680000,1.19611100,1.00649100,1.00508500,1.00417700,1.00256300,1.00077400
2.682000,1.19613000,1.00649100,1.00508500,1.00417700,1.00256300,1.00077400
2.684000,1.19615000,1.00649100,1.00508500,1.00417700,1.00256300,1.00077400
2.686000,1.19616900,1.00649100,1.00508500,1.00417700,1.00256300,1.00077400
2.688000,1.19618800,1.00649200,1.00508500,1.00417700,1.00256300,1.00077400
2.690000,1.19620800,1.00649200,1.00508600,1.00417700,1.00256300,1.00077400
2.692000,1.19622700,1.00649200,1.00508600,1.00417800,1.00256300,1.00077400
2.694000,1.19624700,1.00649200,1.00508600,1.00417800,1.00256300,1.00077400
2.696000,1.19626600,1.00649200,1.00508600,1.00417800,1.00256300,1.00077400
2.698000,1.19628500,1.00649300,1.00508600,1.00417800,1.00256300,1.00077400
2.700000,1.19630500,1.00649300,1.00508600,1.00417800,1.00256300,1.00077400
2.702000,1.19632400,1.00649300,1.00508600,1.00417800,1.00256300,1.00077400
2.704000,1.19634400,1.00649300,1.00508700,1.00417800,1.00256300,1.00077400
2.706000,1.19636300,1.00649300,1.00508700,1.00417800,1.00256400,1.00077400
2.708000,1.19638200,1.00649300,1.00508700,1.00417900,1.00256400,1.00077400
2.710000,1.19640200,1.00649400,1.00508700,1.00417900,1.00256400,1.00077400
2.712000,1.19642100,1.00649400,1.00508700,1.00417900,1.00256400,1.00077400
2.714000,1.19644100,1.00649400,1.00508700,1.00417900,1.00256400,1.00077400
2.716000,1.19646000,1.00649400,1.00508700,1.00417900,1.00256400,1.00077400
2.718000,1.19648000,1.00649400,1.00508700,1.00417900,1.00256400,1.00077400
2.720000,1.19649900,1.00649500,1.00508800,1.00417900,1.00256400,1.00077400
2.722000,1.19651800,1.00649500,1.00508800,1.00417900,1.00256400,1.00077400
2.724000,1.19653800,1.00649500,1.00508800,1.00417900,1.00256400,1.00077500
2.726000,1.19655700,1.00649500,1.00508800,1.00417900,1.00256400,1.00077500
2.728000,1.19657700,1.00649500,1.00508800,1.00418000,1.00256400,1.00077500
2.730000,1.19659600,1.00649600,1.00508800,1.00418000,1.00256400,1.00077500
2.732000,1.19661600,1.00649600,1.00508900,1.00418000,1.00256400,1.00077500
2.734000,1.19663500,1.00649600,1.00508900,1.00418000,1.00256400,1.00077500
2.736000,1.19665500,1.00649600,1.00508900,1.00418000,1.00256500,1.00077500
2.738000,1.19667400,1.00649600,1.00508900,1.00418000,1.00256500,1.00077500
2.740000,1.19669400,1.00649700,1.00508900,1.00418000,1.00256500,1.00077500
2.742000,1.19671300,1.00649700,1.00508900,1.00418000,1.00256500,1.00077500
2.744000,1.19673300,1.00649700,1.00508900,1.00418100,1.00256500,1.00077500
2.746000,1.19675200,1.00649700,1.00509000,1.00418100,1.00256500,1.00077500
2.748000,1.19677200,1.00649700,1.00509000,1.00418100,1.00256500,1.00077500
2.750000,1.19679100,1.00649700,1.00509000,1.00418100,1.00256500,1.00077500
2.752000,1.19681100,1.00649800,1.00509000,1.00418100,1.00256500,1.00077500
2.754000,1.19683000,1.00649800,1.00509000,1.00418100,1.00256500,1.00077500
2.756000,1.19685000,1.00649800,1.00509000,1.00418100,1.00256500,1.00077500
2.758000,1.19686900,1.00649800,1.00509000,1.00418100,1.00256500,1.00077500
2.760000,1.19688900,1.00649800,1.00509000,1.00418200,1.00256500,1.00077500
2.762000,1.19690800,1.00649900,1.00509100,1.00418200,1.00256500,1.00077500
2.764000,1.19692800,1.00649900,1.00509100,1.00418200,1.00256600,1.00077500
2.766000,1.19694700,1.00649900,1.00509100,1.00418200,1.00256600,1.00077500
2.768000,1.19696700,1.00649900,1.00509100,1.00418200,1.00256600,1.00077500
2.770000,1.19698700,1.00649900,1.00509100,1.00418200,1.00256600,1.00077500
2.772000,1.19700600,1.00650000,1.00509100,1.00418200,1.00256600,1.00077500
2.774000,1.19702600,1.00650000,1.00509100,1.00418200,1.00256600,1.00077500
2.776000,1.19704500,1.00650000,1.00509200,1.00418200,1.00256600,1.00077500
2.778000,1.19706500,1.00650000,1.00509200,1.00418200,1.00256600,1.00077500
2.780000,1.19708400,1.00650000,1.00509200,1.00418300,1.00256600,1.00077500
2.782000,1.19710400,1.00650000,1.00509200,1.00418300,1.00256600,1.00077500
2.784000,1.19712400,1.00650100,1.00509200,1.00418300,1.00256600,1.00077500
2.786000,1.19714300,1.00650100,1.00509200,1.00418300,1.00256600,1.00077500
2.788000,1.19716300,1.00650100,1.00509300,1.00418300,1.00256600,1.00077500
2.790000,1.19718200,1.00650100,1.00509300,1.00418300,1.00256600,1.00077500
2.792000,1.19720200,1.00650100,1.00509300,1.00418300,1.00256600,1.00077500
2.794000,1.19722200,1.00650200,1.00509300,1.00418300,1.00256600,1.00077500
2.796000,1.19724100,1.00650200,1.00509300,1.00418400,1.00256700,1.00077500
2.798000,1.19726100,1.00650200,1.00509300,1.00418400,1.00256700,1.00077500
2.800000,1.19728000,1.00650200,1.00509300,1.00418400,1.00256700,1.00077500
2.802000,1.19730000,1.00650200,1.00509300,1.00418400,1.00256700,1.00077500
2.804000,1.19732000,1.00650300,1.00509400,1.00418400,1.00256700,1.00077500
2.806000,1.19733900,1.00650300,1.00509400,1.00418400,1.00256700,1.00077500
2.808000,1.19735900,1.00650300,1.00509400,1.00418400,1.00256700,1.00077500
2.810000,1.19737800,1.00650300,1.00509400,1.00418400,1.00256700,1.00077500
2.812000,1.19739800,1.00650300,1.00509400,1.00418400,1.00256700,1.00077500
2.814000,1.19741800,1.00650300,1.00509400,1.00418400,1.00256700,1.00077500
2.816000,1.19743700,1.00650400,1.00509400,1.00418500,1.00256700,1.00077500
2.818000,1.19745700,1.00650400,1.00509500,1.00418500,1.00256700,1.00077500
2.820000,1.19747700,1.00650400,1.00509500,1.00418500,1.00256700,1.00077500
2.822000,1.19749600,1.00650400,1.00509500,1.00418500,1.00256700,1.00077500
2.824000,1.19751600,1.00650400,1.00509500,1.00418500,1.00256800,1.00077500
2.826000,1.19753600,1.00650500,1.00509500,1.00418500,1.00256800,1.00077500
2.828000,1.19755500,1.00650500,1.00509500,1.00418500,1.00256800,1.00077500
2.830000,1.19757500,1.00650500,1.00509500,1.00418500,1.00256800,1.00077500
2.832000,1.19759500,1.00650500,1.00509600,1.00418600,1.00256800,1.00077500
2.834000,1.19761400,1.00650500,1.00509600,1.00418600,1.00256800,1.00077500
2.836000,1.19763400,1.00650500,1.00509600,1.00418600,1.00256800,1.00077600
2.838000,1.19765400,1.00650600,1.00509600,1.00418600,1.00256800,1.00077600
2.840000,1.19767300,1.00650600,1.00509600,1.00418600,1.00256800,1.00077600
2.842000,1.19769300,1.00650600,1.00509600,1.00418600,1.00256800,1.00077600
2.844000,1.19771300,1.00650600,1.00509600,1.00418600,1.00256800,1.00077600
2.846000,1.19773300,1.00650600,1.00509700,1.00418600,1.00256800,1.00077600
2.848000,1.19775200,1.00650700,1.00509700,1.00418700,1.00256800,1.00077600
2.850000,1.19777200,1.00650700,1.00509700,1.00418700,1.00256800,1.00077600
2.852000,1.19779200,1.00650700,1.00509700,1.00418700,1.00256800,1.00077600
2.854000,1.19781100,1.00650700,1.00509700,1.00418700,1.00256800,1.00077600
2.856000,1.19783100,1.00650700,1.00509700,1.00418700,1.00256900,1.00077600
2.858000,1.19785100,1.00650800,1.00509700,1.00418700,1.00256900,1.00077600
2.860000,1.19787100,1.00650800,1.00509800,1.00418700,1.00256900,1.00077600
2.862000,1.19789000,1.00650800,1.00509800,1.00418700,1.00256900,1.00077600
2.864000,1.19791000,1.00650800,1.00509800,1.00418700,1.00256900,1.00077600
2.866000,1.19793000,1.00650800,1.00509800,1.00418700,1.00256900,1.00077600
2.868000,1.19795000,1.00650900,1.00509800,1.00418800,1.00256900,1.00077600
2.870000,1.19796900,1.00650900,1.00509800,1.00418800,1.00256900,1.00077600
2.872000,1.19798900,1.00650900,1.00509800,1.00418800,1.00256900,1.00077600
2.874000,1.19800900,1.00650900,1.00509900,1.00418800,1.00256900,1.00077600
2.876000,1.19802900,1.00650900,1.00509900,1.00418800,1.00256900,1.00077600
2.878000,1.19804800,1.00650900,1.00509900,1.00418800,1.00256900,1.00077600
2.880000,1.19806800,1.00651000,1.00509900,1.00418800,1.00256900,1.00077600
2.882000,1.19808800,1.00651000,1.00509900,1.00418800,1.00256900,1.00077600
2.884000,1.19810800,1.00651000,1.00509900,1.00418900,1.00257000,1.00077600
2.886000,1.19812800,1.00651000,1.00509900,1.00418900,1.00257000,1.00077600
2.888000,1.19814700,1.00651000,1.00510000,1.00418900,1.00257000,1.00077600
2.890000,1.19816700,1.00651100,1.00510000,1.00418900,1.00257000,1.00077600
2.892000,1.19818700,1.00651100,1.00510000,1.00418900,1.00257000,1.00077600
2.894000,1.19820700,1.00651100,1.00510000,1.00418900,1.00257000,1.00077600
2.896000,1.19822700,1.00651100,1.00510000,1.00418900,1.00257000,1.00077600
2.898000,1.19824600,1.00651100,1.00510000,1.00418900,1.00257000,1.00077600
2.900000,1.19826600,1.00651200,1.00510000,1.00418900,1.00257000,1.00077600
2.902000,1.19828600,1.00651200,1.00510000,1.00418900,1.00257000,1.00077600
2.904000,1.19830600,1.00651200,1.00510100,1.00419000,1.00257000,1.00077600
2.906000,1.19832600,1.00651200,1.00510100,1.00419000,1.00257000,1.00077600
2.908000,1.19834600,1.00651200,1.00510100,1.00419000,1.00257000,1.00077600
2.910000,1.19836500,1.00651300,1.00510100,1.00419000,1.00257000,1.00077600
2.912000,1.19838500,1.00651300,1.00510100,1.00419000,1.00257100,1.00077600
2.914000,1.19840500,1.00651300,1.00510100,1.00419000,1.00257100,1.00077600
2.916000,1.19842500,1.00651300,1.00510200,1.00419000,1.00257100,1.00077600
2.918000,1.19844500,1.00651300,1.00510200,1.00419000,1.00257100,1.00077600
2.920000,1.19846500,1.00651300,1.00510200,1.00419100,1.00257100,1.00077600
2.922000,1.19848500,1.00651400,1.00510200,1.00419100,1.00257100,1.00077600
2.924000,1.19850400,1.00651400,1.00510200,1.00419100,1.00257100,1.00077600
2.926000,1.19852400,1.00651400,1.00510200,1.00419100,1.00257100,1.00077600
2.928000,1.19854400,1.00651400,1.00510200,1.00419100,1.00257100,1.00077600
2.930000,1.19856400,1.00651400,1.00510300,1.00419100,1.00257100,1.00077600
2.932000,1.19858400,1.00651500,1.00510300,1.00419100,1.00257100,1.00077600
2.934000,1.19860400,1.00651500,1.00510300,1.00419100,1.00257100,1.00077700
2.936000,1.19862400,1.00651500,1.00510300,1.00419200,1.00257100,1.00077700
2.938000,1.19864400,1.00651500,1.00510300,1.00419200,1.00257100,1.00077700
2.940000,1.19866300,1.00651500,1.00510300,1.00419200,1.00257100,1.00077700
2.942000,1.19868300,1.00651600,1.00510300,1.00419200,1.00257100,1.00077700
2.944000,1.19870300,1.00651600,1.00510300,1.00419200,1.00257200,1.00077700
2.946000,1.19872300,1.00651600,1.00510400,1.00419200,1.00257200,1.00077700
2.948000,1.19874300,1.00651600,1.00510400,1.00419200,1.00257200,1.00077700
2.950000,1.19876300,1.00651600,1.00510400,1.00419200,1.00257200,1.00077700
2.952000,1.19878300,1.00651600,1.00510400,1.00419200,1.00257200,1.00077700
2.954000,1.19880300,1.00651700,1.00510400,1.00419200,1.00257200,1.00077700
2.956000,1.19882300,1.00651700,1.00510400,1.00419300,1.00257200,1.00077700
2.958000,1.19884300,1.00651700,1.00510500,1.00419300,1.00257200,1.00077700
2.960000,1.19886300,1.00651700,1.00510500,1.00419300,1.00257200,1.00077700
2.962000,1.19888300,1.00651700,1.00510500,1.00419300,1.00257200,1.00077700
2.964000,1.19890300,1.00651800,1.00510500,1.00419300,1.00257200,1.00077700
2.966000,1.19892300,1.00651800,1.00510500,1.00419300,1.00257200,1.00077700
2.968000,1.19894300,1.00651800,1.00510500,1.00419300,1.00257200,1.00077700
2.970000,1.19896300,1.00651800,1.00510500,1.00419300,1.00257200,1.00077700
2.972000,1.19898200,1.00651800,1.00510500,1.00419400,1.00257300,1.00077700
2.974000,1.19900300,1.00651800,1.00510600,1.00419400,1.00257300,1.00077700
2.976000,1.19902300,1.00651900,1.00510600,1.00419400,1.00257300,1.00077700
2.978000,1.19904300,1.00651900,1.00510600,1.00419400,1.00257300,1.00077700
2.980000,1.19906200,1.00651900,1.00510600,1.00419400,1.00257300,1.00077700
2.982000,1.19908200,1.00651900,1.00510600,1.00419400,1.00257300,1.00077700
2.984000,1.19910200,1.00651900,1.00510600,1.00419400,1.00257300,1.00077700
2.986000,1.19912200,1.00652000,1.00510600,1.00419400,1.00257300,1.00077700
2.988000,1.19914200,1.00652000,1.00510700,1.00419400,1.00257300,1.00077700
2.990000,1.19916200,1.00652000,1.00510700,1.00419500,1.00257300,1.00077700
2.992000,1.19918300,1.00652000,1.00510700,1.00419500,1.00257300,1.00077700
2.994000,1.19920300,1.00652000,1.00510700,1.00419500,1.00257300,1.00077700
2.996000,1.19922300,1.00652100,1.00510700,1.00419500,1.00257300,1.00077700
2.998000,1.19924300,1.00652100,1.00510700,1.00419500,1.00257300,1.00077700
3.000000,1.19926300,1.00652100,1.00510800,1.00419500,1.00257300,1.00077700
3.002000,1.19928300,1.00652100,1.00510800,1.00419500,1.00257300,1.00077700
3.004000,1.19930300,1.00652100,1.00510800,1.00419500,1.00257400,1.00077700
3.006000,1.19932300,1.00652200,1.00510800,1.00419500,1.00257400,1.00077700
3.008000,1.19934300,1.00652200,1.00510800,1.00419600,1.00257400,1.00077700
3.010000,1.19936300,1.00652200,1.00510800,1.00419600,1.00257400,1.00077700
3.012000,1.19938300,1.00652200,1.00510800,1.00419600,1.00257400,1.00077700
3.014000,1.19940300,1.00652200,1.00510800,1.00419600,1.00257400,1.00077700
3.016000,1.19942300,1.00652300,1.00510900,1.00419600,1.00257400,1.00077700
3.018000,1.19944300,1.00652300,1.00510900,1.00419600,1.00257400,1.00077700
3.020000,1.19946300,1.00652300,1.00510900,1.00419600,1.00257400,1.00077700
3.022000,1.19948300,1.00652300,1.00510900,1.00419600,1.00257400,1.00077700
3.024000,1.19950300,1.00652300,1.00510900,1.00419700,1.00257400,1.00077700
3.026000,1.19952300,1.00652300,1.00510900,1.00419700,1.00257400,1.00077700
3.028000,1.19954300,1.00652400,1.00510900,1.00419700,1.00257400,1.00077700
3.030000,1.19956400,1.00652400,1.00511000,1.00419700,1.00257400,1.00077700
3.032000,1.19958400,1.00652400,1.00511000,1.00419700,1.00257500,1.00077700
3.034000,1.19960400,1.00652400,1.00511000,1.00419700,1.00257500,1.00077700
3.036000,1.19962400,1.00652400,1.00511000,1.00419700,1.00257500,1.00077700
3.038000,1.19964400,1.00652500,1.00511000,1.00419700,1.00257500,1.00077700
3.040000,1.19966400,1.00652500,1.00511000,1.00419700,1.00257500,1.00077700
3.042000,1.19968400,1.00652500,1.00511100,1.00419700,1.00257500,1.00077700
3.044000,1.19970400,1.00652500,1.00511100,1.00419800,1.00257500,1.00077700
3.046000,1.19972500,1.00652500,1.00511100,1.00419800,1.00257500,1.00077800
3.048000,1.19974500,1.00652600,1.00511100,1.00419800,1.00257500,1.00077800
3.050000,1.19976500,1.00652600,1.00511100,1.00419800,1.00257500,1.00077800
3.052000,1.19978500,1.00652600,1.00511100,1.00419800,1.00257500,1.00077800
3.054000,1.19980500,1.00652600,1.00511100,1.00419800,1.00257500,1.00077800
3.056000,1.19982500,1.00652600,1.00511100,1.00419800,1.00257500,1.00077800
3.058000,1.19984500,1.00652600,1.00511200,1.00419800,1.00257500,1.00077800
3.060000,1.19986600,1.00652700,1.00511200,1.00419900,1.00257600,1.00077800
3.062000,1.19988600,1.00652700,1.00511200,1.00419900,1.00257600,1.00077800
3.064000,1.19990600,1.00652700,1.00511200,1.00419900,1.00257600,1.00077800
3.066000,1.19992600,1.00652700,1.00511200,1.00419900,1.00257600,1.00077800
3.068000,1.19994600,1.00652700,1.00511200,1.00419900,1.00257600,1.00077800
3.070000,1.19996600,1.00652800,1.00511300,1.00419900,1.00257600,1.00077800
3.072000,1.19998700,1.00652800,1.00511300,1.00419900,1.00257600,1.00077800
3.074000,1.20000700,1.00652800,1.00511300,1.00419900,1.00257600,1.00077800
3.076000,1.20002700,1.00652800,1.00511300,1.00420000,1.00257600,1.00077800
3.078000,1.20004700,1.00652800,1.00511300,1.00420000,1.00257600,1.00077800
3.080000,1.20006700,1.00652900,1.00511300,1.00420000,1.00257600,1.00077800
3.082000,1.20008800,1.00652900,1.00511300,1.00420000,1.00257600,1.00077800
3.084000,1.20010800,1.00652900,1.00511300,1.00420000,1.00257600,1.00077800
3.086000,1.20012800,1.00652900,1.00511400,1.00420000,1.00257600,1.00077800
3.088000,1.20014800,1.00652900,1.00511400,1.00420000,1.00257600,1.00077800
3.090000,1.20016800,1.00653000,1.00511400,1.00420000,1.00257600,1.00077800
3.092000,1.20018900,1.00653000,1.00511400,1.00420000,1.00257700,1.00077800
3.094000,1.20020900,1.00653000,1.00511400,1.00420000,1.00257700,1.00077800
3.096000,1.20022900,1.00653000,1.00511400,1.00420100,1.00257700,1.00077800
3.098000,1.20024900,1.00653000,1.00511400,1.00420100,1.00257700,1.00077800
3.100000,1.20027000,1.00653000,1.00511500,1.00420100,1.00257700,1.00077800
3.102000,1.20029000,1.00653100,1.00511500,1.00420100,1.00257700,1.00077800
3.104000,1.20031000,1.00653100,1.00511500,1.00420100,1.00257700,1.00077800
3.106000,1.20033000,1.00653100,1.00511500,1.00420100,1.00257700,1.00077800
3.108000,1.20035100,1.00653100,1.00511500,1.00420100,1.00257700,1.00077800
3.110000,1.20037100,1.00653100,1.00511500,1.00420100,1.00257700,1.00077800
3.112000,1.20039100,1.00653200,1.00511600,1.00420200,1.00257700,1.00077800
3.114000,1.20041200,1.00653200,1.00511600,1.00420200,1.00257700,1.00077800
3.116000,1.20043200,1.00653200,1.00511600,1.00420200,1.00257700,1.00077800
