E[1] [eV],Im(eps)_f_FzB_4,Im(eps)_f_FzB_5,Im(eps)_f_FzB_6,Im(eps)_f_FzB_7,Im(eps)_f_FzB_8,Im(eps)_f_FzB_9
0.654000,0.00079288,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.656000,0.00079302,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.658000,0.00079317,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.660000,0.00079332,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.662000,0.00079347,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.664000,0.00079362,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.666000,0.00079377,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.668000,0.00079391,0.00000884,0.00000667,0.00000537,0.00000319,0.00000091
0.670000,0.00079406,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.672000,0.00079421,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.674000,0.00079436,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.676000,0.00079451,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.678000,0.00079466,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.680000,0.00079481,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.682000,0.00079496,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.684000,0.00079511,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.686000,0.00079525,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.688000,0.00079540,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.690000,0.00079555,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.692000,0.00079570,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.694000,0.00079585,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.696000,0.00079600,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.698000,0.00079615,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.700000,0.00079630,0.00000885,0.00000667,0.00000537,0.00000319,0.00000091
0.702000,0.00079645,0.00000885,0.00000668,0.00000537,0.00000319,0.00000091
0.704000,0.00079660,0.00000885,0.00000668,0.00000537,0.00000319,0.00000091
0.706000,0.00079674,0.00000885,0.00000668,0.00000537,0.00000319,0.00000091
0.708000,0.00079690,0.00000885,0.00000668,0.00000537,0.00000319,0.00000091
0.710000,0.00079704,0.00000886,0.00000668,0.00000537,0.00000319,0.00000091
0.712000,0.00079719,0.00000886,0.00000668,0.00000538,0.00000319,0.00000091
0.714000,0.00079734,0.00000886,0.00000668,0.00000538,0.00000319,0.00000091
0.716000,0.00079749,0.00000886,0.00000668,0.00000538,0.00000319,0.00000091
0.718000,0.00079764,0.00000886,0.00000668,0.00000538,0.00000319,0.00000091
0.720000,0.00079779,0.00000886,0.00000668,0.00000538,0.00000319,0.00000091
0.722000,0.00079794,0.00000886,0.00000668,0.00000538,0.00000319,0.00000091
0.724000,0.00079809,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.726000,0.00079824,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.728000,0.00079839,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.730000,0.00079854,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.732000,0.00079869,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.734000,0.00079884,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.736000,0.00079899,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.738000,0.00079914,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.740000,0.00079929,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.742000,0.00079944,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.744000,0.00079959,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.746000,0.00079974,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.748000,0.00079989,0.00000886,0.00000668,0.00000538,0.00000320,0.00000091
0.750000,0.00080004,0.00000887,0.00000668,0.00000538,0.00000320,0.00000091
0.752000,0.00080019,0.00000887,0.00000668,0.00000538,0.00000320,0.00000091
0.754000,0.00080034,0.00000887,0.00000668,0.00000538,0.00000320,0.00000091
0.756000,0.00080049,0.00000887,0.00000668,0.00000538,0.00000320,0.00000091
0.758000,0.00080064,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.760000,0.00080079,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.762000,0.00080094,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.764000,0.00080110,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.766000,0.00080125,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.768000,0.00080140,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.770000,0.00080155,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.772000,0.00080170,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.774000,0.00080185,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.776000,0.00080200,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.778000,0.00080215,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.780000,0.00080230,0.00000887,0.00000669,0.00000538,0.00000320,0.00000091
0.782000,0.00080245,0.00000887,0.00000669,0.00000539,0.00000320,0.00000091
0.784000,0.00080260,0.00000887,0.00000669,0.00000539,0.00000320,0.00000091
0.786000,0.00080276,0.00000887,0.00000669,0.00000539,0.00000320,0.00000091
0.788000,0.00080291,0.00000887,0.00000669,0.00000539,0.00000320,0.00000091
0.790000,0.00080306,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.792000,0.00080321,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.794000,0.00080336,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.796000,0.00080351,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.798000,0.00080366,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.800000,0.00080382,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.802000,0.00080397,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.804000,0.00080412,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.806000,0.00080427,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.808000,0.00080442,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.810000,0.00080457,0.00000888,0.00000669,0.00000539,0.00000320,0.00000091
0.812000,0.00080472,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.814000,0.00080488,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.816000,0.00080503,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.818000,0.00080518,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.820000,0.00080533,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.822000,0.00080548,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.824000,0.00080563,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.826000,0.00080579,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.828000,0.00080594,0.00000888,0.00000670,0.00000539,0.00000320,0.00000091
0.830000,0.00080609,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.832000,0.00080624,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.834000,0.00080640,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.836000,0.00080655,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.838000,0.00080670,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.840000,0.00080685,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.842000,0.00080700,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.844000,0.00080716,0.00000889,0.00000670,0.00000539,0.00000320,0.00000091
0.846000,0.00080731,0.00000889,0.00000670,0.00000539,0.00000321,0.00000091
0.848000,0.00080746,0.00000889,0.00000670,0.00000539,0.00000321,0.00000091
0.850000,0.00080762,0.00000889,0.00000670,0.00000539,0.00000321,0.00000091
0.852000,0.00080777,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.854000,0.00080792,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.856000,0.00080807,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.858000,0.00080822,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.860000,0.00080838,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.862000,0.00080853,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.864000,0.00080868,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.866000,0.00080884,0.00000889,0.00000670,0.00000540,0.00000321,0.00000091
0.868000,0.00080899,0.00000889,0.00000671,0.00000540,0.00000321,0.00000091
0.870000,0.00080914,0.00000890,0.00000671,0.00000540,0.00000321,0.00000091
0.872000,0.00080930,0.00000890,0.00000671,0.00000540,0.00000321,0.00000091
0.874000,0.00080945,0.00000890,0.00000671,0.00000540,0.00000321,0.00000091
0.876000,0.00080960,0.00000890,0.00000671,0.00000540,0.00000321,0.00000091
0.878000,0.00080976,0.00000890,0.00000671,0.00000540,0.00000321,0.00000091
0.880000,0.00080991,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.882000,0.00081006,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.884000,0.00081021,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.886000,0.00081037,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.888000,0.00081052,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.890000,0.00081067,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.892000,0.00081083,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.894000,0.00081098,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.896000,0.00081114,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.898000,0.00081129,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.900000,0.00081144,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.902000,0.00081160,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.904000,0.00081175,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.906000,0.00081190,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.908000,0.00081206,0.00000890,0.00000671,0.00000540,0.00000321,0.00000092
0.910000,0.00081221,0.00000891,0.00000671,0.00000540,0.00000321,0.00000092
0.912000,0.00081237,0.00000891,0.00000671,0.00000540,0.00000321,0.00000092
0.914000,0.00081252,0.00000891,0.00000671,0.00000540,0.00000321,0.00000092
0.916000,0.00081267,0.00000891,0.00000671,0.00000540,0.00000321,0.00000092
0.918000,0.00081283,0.00000891,0.00000671,0.00000540,0.00000321,0.00000092
0.920000,0.00081298,0.00000891,0.00000671,0.00000540,0.00000321,0.00000092
0.922000,0.00081314,0.00000891,0.00000671,0.00000541,0.00000321,0.00000092
0.924000,0.00081329,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.926000,0.00081344,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.928000,0.00081360,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.930000,0.00081375,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.932000,0.00081391,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.934000,0.00081406,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.936000,0.00081422,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.938000,0.00081437,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.940000,0.00081452,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.942000,0.00081468,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.944000,0.00081483,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.946000,0.00081499,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.948000,0.00081514,0.00000891,0.00000672,0.00000541,0.00000321,0.00000092
0.950000,0.00081530,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.952000,0.00081545,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.954000,0.00081561,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.956000,0.00081576,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.958000,0.00081592,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.960000,0.00081607,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.962000,0.00081623,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.964000,0.00081638,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.966000,0.00081654,0.00000892,0.00000672,0.00000541,0.00000321,0.00000092
0.968000,0.00081669,0.00000892,0.00000672,0.00000541,0.00000322,0.00000092
0.970000,0.00081685,0.00000892,0.00000672,0.00000541,0.00000322,0.00000092
0.972000,0.00081700,0.00000892,0.00000672,0.00000541,0.00000322,0.00000092
0.974000,0.00081716,0.00000892,0.00000672,0.00000541,0.00000322,0.00000092
0.976000,0.00081731,0.00000892,0.00000672,0.00000541,0.00000322,0.00000092
0.978000,0.00081747,0.00000892,0.00000673,0.00000541,0.00000322,0.00000092
0.980000,0.00081763,0.00000892,0.00000673,0.00000541,0.00000322,0.00000092
0.982000,0.00081778,0.00000892,0.00000673,0.00000541,0.00000322,0.00000092
0.984000,0.00081794,0.00000892,0.00000673,0.00000541,0.00000322,0.00000092
0.986000,0.00081809,0.00000892,0.00000673,0.00000541,0.00000322,0.00000092
0.988000,0.00081825,0.00000892,0.00000673,0.00000541,0.00000322,0.00000092
0.990000,0.00081841,0.00000893,0.00000673,0.00000541,0.00000322,0.00000092
0.992000,0.00081856,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
0.994000,0.00081872,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
0.996000,0.00081887,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
0.998000,0.00081903,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.000000,0.00081918,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.002000,0.00081934,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.004000,0.00081950,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.006000,0.00081965,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.008000,0.00081981,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.010000,0.00081996,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.012000,0.00082012,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.014000,0.00082028,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.016000,0.00082043,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.018000,0.00082059,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.020000,0.00082075,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.022000,0.00082090,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.024000,0.00082106,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.026000,0.00082122,0.00000893,0.00000673,0.00000542,0.00000322,0.00000092
1.028000,0.00082137,0.00000894,0.00000673,0.00000542,0.00000322,0.00000092
1.030000,0.00082153,0.00000894,0.00000673,0.00000542,0.00000322,0.00000092
1.032000,0.00082168,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.034000,0.00082184,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.036000,0.00082200,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.038000,0.00082215,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.040000,0.00082231,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.042000,0.00082247,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.044000,0.00082263,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.046000,0.00082278,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.048000,0.00082294,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.050000,0.00082310,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.052000,0.00082325,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.054000,0.00082341,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.056000,0.00082357,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.058000,0.00082373,0.00000894,0.00000674,0.00000542,0.00000322,0.00000092
1.060000,0.00082388,0.00000894,0.00000674,0.00000543,0.00000322,0.00000092
1.062000,0.00082404,0.00000894,0.00000674,0.00000543,0.00000322,0.00000092
1.064000,0.00082420,0.00000894,0.00000674,0.00000543,0.00000322,0.00000092
1.066000,0.00082436,0.00000894,0.00000674,0.00000543,0.00000322,0.00000092
1.068000,0.00082451,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.070000,0.00082467,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.072000,0.00082483,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.074000,0.00082499,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.076000,0.00082514,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.078000,0.00082530,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.080000,0.00082546,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.082000,0.00082562,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.084000,0.00082577,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.086000,0.00082593,0.00000895,0.00000674,0.00000543,0.00000322,0.00000092
1.088000,0.00082609,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.090000,0.00082625,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.092000,0.00082641,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.094000,0.00082657,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.096000,0.00082672,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.098000,0.00082688,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.100000,0.00082704,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.102000,0.00082720,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.104000,0.00082736,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.106000,0.00082752,0.00000895,0.00000675,0.00000543,0.00000323,0.00000092
1.108000,0.00082767,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.110000,0.00082783,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.112000,0.00082799,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.114000,0.00082815,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.116000,0.00082831,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.118000,0.00082847,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.120000,0.00082863,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.122000,0.00082878,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.124000,0.00082894,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.126000,0.00082910,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.128000,0.00082926,0.00000896,0.00000675,0.00000543,0.00000323,0.00000092
1.130000,0.00082942,0.00000896,0.00000675,0.00000544,0.00000323,0.00000092
1.132000,0.00082958,0.00000896,0.00000675,0.00000544,0.00000323,0.00000092
1.134000,0.00082974,0.00000896,0.00000675,0.00000544,0.00000323,0.00000092
1.136000,0.00082990,0.00000896,0.00000675,0.00000544,0.00000323,0.00000092
1.138000,0.00083006,0.00000896,0.00000675,0.00000544,0.00000323,0.00000092
1.140000,0.00083022,0.00000896,0.00000675,0.00000544,0.00000323,0.00000092
1.142000,0.00083037,0.00000896,0.00000676,0.00000544,0.00000323,0.00000092
1.144000,0.00083053,0.00000896,0.00000676,0.00000544,0.00000323,0.00000092
1.146000,0.00083069,0.00000896,0.00000676,0.00000544,0.00000323,0.00000092
1.148000,0.00083085,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.150000,0.00083101,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.152000,0.00083117,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.154000,0.00083133,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.156000,0.00083149,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.158000,0.00083165,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.160000,0.00083181,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.162000,0.00083197,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.164000,0.00083213,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.166000,0.00083229,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.168000,0.00083245,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.170000,0.00083261,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.172000,0.00083277,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.174000,0.00083293,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.176000,0.00083309,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.178000,0.00083325,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
1.180000,0.00083341,0.00000897,0.00000676,0.00000544,0.00000323,0.00000092
