E[1] [eV],Re(eps)_nbnd_10,Re(eps)_nbnd_20,Re(eps)_nbnd_30,Re(eps)_nbnd_40,Re(eps)_nbnd_50,Re(eps)_nbnd_60,Re(eps)_nbnd_70,Re(eps)_nbnd_80
0.500000,1.00642500,1.00951400,1.01072800,1.01112000,1.01135200,1.01149000,1.01157800,1.01162300
0.502000,1.00642500,1.00951400,1.01072800,1.01112000,1.01135200,1.01149000,1.01157800,1.01162300
0.504000,1.00642600,1.00951400,1.01072900,1.01112100,1.01135200,1.01149000,1.01157800,1.01162400
0.506000,1.00642600,1.00951400,1.01072900,1.01112100,1.01135300,1.01149000,1.01157900,1.01162400
0.508000,1.00642600,1.00951500,1.01072900,1.01112100,1.01135300,1.01149100,1.01157900,1.01162400
0.510000,1.00642600,1.00951500,1.01072900,1.01112200,1.01135300,1.01149100,1.01157900,1.01162400
0.512000,1.00642600,1.00951500,1.01073000,1.01112200,1.01135300,1.01149100,1.01158000,1.01162500
0.514000,1.00642700,1.00951600,1.01073000,1.01112200,1.01135400,1.01149200,1.01158000,1.01162500
0.516000,1.00642700,1.00951600,1.01073000,1.01112200,1.01135400,1.01149200,1.01158000,1.01162500
0.518000,1.00642700,1.00951600,1.01073100,1.01112300,1.01135400,1.01149200,1.01158100,1.01162600
0.520000,1.00642700,1.00951600,1.01073100,1.01112300,1.01135500,1.01149200,1.01158100,1.01162600
0.522000,1.00642700,1.00951600,1.01073100,1.01112300,1.01135500,1.01149300,1.01158100,1.01162600
0.524000,1.00642800,1.00951700,1.01073100,1.01112400,1.01135500,1.01149300,1.01158100,1.01162600
0.526000,1.00642800,1.00951700,1.01073200,1.01112400,1.01135500,1.01149300,1.01158200,1.01162700
0.528000,1.00642800,1.00951700,1.01073200,1.01112400,1.01135600,1.01149400,1.01158200,1.01162700
0.530000,1.00642800,1.00951800,1.01073200,1.01112400,1.01135600,1.01149400,1.01158200,1.01162700
0.532000,1.00642800,1.00951800,1.01073300,1.01112500,1.01135600,1.01149400,1.01158300,1.01162800
0.534000,1.00642800,1.00951800,1.01073300,1.01112500,1.01135700,1.01149500,1.01158300,1.01162800
0.536000,1.00642900,1.00951800,1.01073300,1.01112500,1.01135700,1.01149500,1.01158300,1.01162800
0.538000,1.00642900,1.00951900,1.01073300,1.01112600,1.01135700,1.01149500,1.01158300,1.01162900
0.540000,1.00642900,1.00951900,1.01073400,1.01112600,1.01135700,1.01149500,1.01158400,1.01162900
0.542000,1.00642900,1.00951900,1.01073400,1.01112600,1.01135800,1.01149600,1.01158400,1.01162900
0.544000,1.00642900,1.00951900,1.01073400,1.01112600,1.01135800,1.01149600,1.01158400,1.01162900
0.546000,1.00643000,1.00952000,1.01073500,1.01112700,1.01135800,1.01149600,1.01158500,1.01163000
0.548000,1.00643000,1.00952000,1.01073500,1.01112700,1.01135900,1.01149700,1.01158500,1.01163000
0.550000,1.00643000,1.00952000,1.01073500,1.01112700,1.01135900,1.01149700,1.01158500,1.01163000
0.552000,1.00643000,1.00952000,1.01073500,1.01112800,1.01135900,1.01149700,1.01158600,1.01163100
0.554000,1.00643000,1.00952100,1.01073600,1.01112800,1.01135900,1.01149700,1.01158600,1.01163100
0.556000,1.00643000,1.00952100,1.01073600,1.01112800,1.01136000,1.01149800,1.01158600,1.01163100
0.558000,1.00643100,1.00952100,1.01073600,1.01112800,1.01136000,1.01149800,1.01158600,1.01163100
0.560000,1.00643100,1.00952100,1.01073600,1.01112900,1.01136000,1.01149800,1.01158700,1.01163200
0.562000,1.00643100,1.00952200,1.01073700,1.01112900,1.01136100,1.01149900,1.01158700,1.01163200
0.564000,1.00643100,1.00952200,1.01073700,1.01112900,1.01136100,1.01149900,1.01158700,1.01163200
0.566000,1.00643100,1.00952200,1.01073700,1.01112900,1.01136100,1.01149900,1.01158800,1.01163300
0.568000,1.00643200,1.00952200,1.01073800,1.01113000,1.01136200,1.01150000,1.01158800,1.01163300
0.570000,1.00643200,1.00952300,1.01073800,1.01113000,1.01136200,1.01150000,1.01158800,1.01163300
0.572000,1.00643200,1.00952300,1.01073800,1.01113000,1.01136200,1.01150000,1.01158800,1.01163400
0.574000,1.00643200,1.00952300,1.01073800,1.01113100,1.01136200,1.01150000,1.01158900,1.01163400
0.576000,1.00643200,1.00952300,1.01073900,1.01113100,1.01136300,1.01150100,1.01158900,1.01163400
0.578000,1.00643200,1.00952400,1.01073900,1.01113100,1.01136300,1.01150100,1.01158900,1.01163400
0.580000,1.00643300,1.00952400,1.01073900,1.01113200,1.01136300,1.01150100,1.01159000,1.01163500
0.582000,1.00643300,1.00952400,1.01074000,1.01113200,1.01136400,1.01150200,1.01159000,1.01163500
0.584000,1.00643300,1.00952400,1.01074000,1.01113200,1.01136400,1.01150200,1.01159000,1.01163500
0.586000,1.00643300,1.00952500,1.01074000,1.01113200,1.01136400,1.01150200,1.01159100,1.01163600
0.588000,1.00643300,1.00952500,1.01074000,1.01113300,1.01136400,1.01150200,1.01159100,1.01163600
0.590000,1.00643400,1.00952500,1.01074100,1.01113300,1.01136500,1.01150300,1.01159100,1.01163600
0.592000,1.00643400,1.00952600,1.01074100,1.01113300,1.01136500,1.01150300,1.01159100,1.01163600
0.594000,1.00643400,1.00952600,1.01074100,1.01113400,1.01136500,1.01150300,1.01159200,1.01163700
0.596000,1.00643400,1.00952600,1.01074200,1.01113400,1.01136600,1.01150400,1.01159200,1.01163700
0.598000,1.00643400,1.00952600,1.01074200,1.01113400,1.01136600,1.01150400,1.01159200,1.01163700
0.600000,1.00643400,1.00952600,1.01074200,1.01113500,1.01136600,1.01150400,1.01159300,1.01163800
0.602000,1.00643500,1.00952700,1.01074200,1.01113500,1.01136600,1.01150500,1.01159300,1.01163800
0.604000,1.00643500,1.00952700,1.01074300,1.01113500,1.01136700,1.01150500,1.01159300,1.01163800
0.606000,1.00643500,1.00952700,1.01074300,1.01113500,1.01136700,1.01150500,1.01159400,1.01163900
0.608000,1.00643500,1.00952800,1.01074300,1.01113600,1.01136700,1.01150500,1.01159400,1.01163900
0.610000,1.00643500,1.00952800,1.01074300,1.01113600,1.01136800,1.01150600,1.01159400,1.01163900
0.612000,1.00643600,1.00952800,1.01074400,1.01113600,1.01136800,1.01150600,1.01159400,1.01163900
0.614000,1.00643600,1.00952800,1.01074400,1.01113700,1.01136800,1.01150600,1.01159500,1.01164000
0.616000,1.00643600,1.00952900,1.01074400,1.01113700,1.01136900,1.01150700,1.01159500,1.01164000
0.618000,1.00643600,1.00952900,1.01074500,1.01113700,1.01136900,1.01150700,1.01159500,1.01164000
0.620000,1.00643600,1.00952900,1.01074500,1.01113700,1.01136900,1.01150700,1.01159600,1.01164100
0.622000,1.00643600,1.00952900,1.01074500,1.01113800,1.01136900,1.01150700,1.01159600,1.01164100
0.624000,1.00643700,1.00953000,1.01074600,1.01113800,1.01137000,1.01150800,1.01159600,1.01164100
0.626000,1.00643700,1.00953000,1.01074600,1.01113800,1.01137000,1.01150800,1.01159600,1.01164200
0.628000,1.00643700,1.00953000,1.01074600,1.01113900,1.01137000,1.01150800,1.01159700,1.01164200
0.630000,1.00643700,1.00953000,1.01074600,1.01113900,1.01137100,1.01150900,1.01159700,1.01164200
0.632000,1.00643700,1.00953100,1.01074700,1.01113900,1.01137100,1.01150900,1.01159700,1.01164200
0.634000,1.00643800,1.00953100,1.01074700,1.01113900,1.01137100,1.01150900,1.01159800,1.01164300
0.636000,1.00643800,1.00953100,1.01074700,1.01114000,1.01137100,1.01151000,1.01159800,1.01164300
0.638000,1.00643800,1.00953100,1.01074800,1.01114000,1.01137200,1.01151000,1.01159800,1.01164300
0.640000,1.00643800,1.00953200,1.01074800,1.01114000,1.01137200,1.01151000,1.01159900,1.01164400
0.642000,1.00643800,1.00953200,1.01074800,1.01114100,1.01137200,1.01151000,1.01159900,1.01164400
0.644000,1.00643800,1.00953200,1.01074800,1.01114100,1.01137300,1.01151100,1.01159900,1.01164400
0.646000,1.00643900,1.00953200,1.01074900,1.01114100,1.01137300,1.01151100,1.01159900,1.01164400
0.648000,1.00643900,1.00953300,1.01074900,1.01114100,1.01137300,1.01151100,1.01160000,1.01164500
0.650000,1.00643900,1.00953300,1.01074900,1.01114200,1.01137400,1.01151200,1.01160000,1.01164500
0.652000,1.00643900,1.00953300,1.01074900,1.01114200,1.01137400,1.01151200,1.01160000,1.01164500
0.654000,1.00643900,1.00953400,1.01075000,1.01114200,1.01137400,1.01151200,1.01160100,1.01164600
0.656000,1.00644000,1.00953400,1.01075000,1.01114300,1.01137400,1.01151200,1.01160100,1.01164600
0.658000,1.00644000,1.00953400,1.01075000,1.01114300,1.01137500,1.01151300,1.01160100,1.01164600
0.660000,1.00644000,1.00953400,1.01075100,1.01114300,1.01137500,1.01151300,1.01160100,1.01164700
0.662000,1.00644000,1.00953400,1.01075100,1.01114300,1.01137500,1.01151300,1.01160200,1.01164700
0.664000,1.00644000,1.00953500,1.01075100,1.01114400,1.01137600,1.01151400,1.01160200,1.01164700
0.666000,1.00644100,1.00953500,1.01075100,1.01114400,1.01137600,1.01151400,1.01160200,1.01164700
0.668000,1.00644100,1.00953500,1.01075200,1.01114400,1.01137600,1.01151400,1.01160300,1.01164800
0.670000,1.00644100,1.00953600,1.01075200,1.01114500,1.01137700,1.01151500,1.01160300,1.01164800
0.672000,1.00644100,1.00953600,1.01075200,1.01114500,1.01137700,1.01151500,1.01160300,1.01164800
0.674000,1.00644100,1.00953600,1.01075300,1.01114500,1.01137700,1.01151500,1.01160400,1.01164900
0.676000,1.00644100,1.00953600,1.01075300,1.01114500,1.01137700,1.01151500,1.01160400,1.01164900
0.678000,1.00644200,1.00953700,1.01075300,1.01114600,1.01137800,1.01151600,1.01160400,1.01164900
0.680000,1.00644200,1.00953700,1.01075300,1.01114600,1.01137800,1.01151600,1.01160400,1.01164900
0.682000,1.00644200,1.00953700,1.01075400,1.01114600,1.01137800,1.01151600,1.01160500,1.01165000
0.684000,1.00644200,1.00953700,1.01075400,1.01114700,1.01137900,1.01151700,1.01160500,1.01165000
0.686000,1.00644200,1.00953800,1.01075400,1.01114700,1.01137900,1.01151700,1.01160500,1.01165000
0.688000,1.00644300,1.00953800,1.01075500,1.01114700,1.01137900,1.01151700,1.01160600,1.01165100
0.690000,1.00644300,1.00953800,1.01075500,1.01114700,1.01137900,1.01151700,1.01160600,1.01165100
0.692000,1.00644300,1.00953800,1.01075500,1.01114800,1.01138000,1.01151800,1.01160600,1.01165100
0.694000,1.00644300,1.00953900,1.01075500,1.01114800,1.01138000,1.01151800,1.01160700,1.01165200
0.696000,1.00644300,1.00953900,1.01075600,1.01114800,1.01138000,1.01151800,1.01160700,1.01165200
0.698000,1.00644400,1.00953900,1.01075600,1.01114900,1.01138100,1.01151900,1.01160700,1.01165200
0.700000,1.00644400,1.00953900,1.01075600,1.01114900,1.01138100,1.01151900,1.01160700,1.01165200
0.702000,1.00644400,1.00954000,1.01075700,1.01114900,1.01138100,1.01151900,1.01160800,1.01165300
0.704000,1.00644400,1.00954000,1.01075700,1.01115000,1.01138200,1.01152000,1.01160800,1.01165300
0.706000,1.00644400,1.00954000,1.01075700,1.01115000,1.01138200,1.01152000,1.01160800,1.01165300
0.708000,1.00644400,1.00954000,1.01075700,1.01115000,1.01138200,1.01152000,1.01160900,1.01165400
0.710000,1.00644500,1.00954100,1.01075800,1.01115000,1.01138200,1.01152000,1.01160900,1.01165400
0.712000,1.00644500,1.00954100,1.01075800,1.01115100,1.01138300,1.01152100,1.01160900,1.01165400
0.714000,1.00644500,1.00954100,1.01075800,1.01115100,1.01138300,1.01152100,1.01160900,1.01165400
0.716000,1.00644500,1.00954200,1.01075900,1.01115100,1.01138300,1.01152100,1.01161000,1.01165500
0.718000,1.00644500,1.00954200,1.01075900,1.01115200,1.01138400,1.01152200,1.01161000,1.01165500
0.720000,1.00644600,1.00954200,1.01075900,1.01115200,1.01138400,1.01152200,1.01161000,1.01165500
0.722000,1.00644600,1.00954200,1.01075900,1.01115200,1.01138400,1.01152200,1.01161100,1.01165600
0.724000,1.00644600,1.00954300,1.01076000,1.01115200,1.01138400,1.01152200,1.01161100,1.01165600
0.726000,1.00644600,1.00954300,1.01076000,1.01115300,1.01138500,1.01152300,1.01161100,1.01165600
0.728000,1.00644600,1.00954300,1.01076000,1.01115300,1.01138500,1.01152300,1.01161200,1.01165700
0.730000,1.00644600,1.00954300,1.01076100,1.01115300,1.01138500,1.01152300,1.01161200,1.01165700
0.732000,1.00644700,1.00954400,1.01076100,1.01115400,1.01138600,1.01152400,1.01161200,1.01165700
0.734000,1.00644700,1.00954400,1.01076100,1.01115400,1.01138600,1.01152400,1.01161200,1.01165700
0.736000,1.00644700,1.00954400,1.01076100,1.01115400,1.01138600,1.01152400,1.01161300,1.01165800
0.738000,1.00644700,1.00954400,1.01076200,1.01115400,1.01138600,1.01152500,1.01161300,1.01165800
0.740000,1.00644700,1.00954500,1.01076200,1.01115500,1.01138700,1.01152500,1.01161300,1.01165800
0.742000,1.00644800,1.00954500,1.01076200,1.01115500,1.01138700,1.01152500,1.01161400,1.01165900
0.744000,1.00644800,1.00954500,1.01076200,1.01115500,1.01138700,1.01152500,1.01161400,1.01165900
0.746000,1.00644800,1.00954500,1.01076300,1.01115600,1.01138800,1.01152600,1.01161400,1.01165900
0.748000,1.00644800,1.00954600,1.01076300,1.01115600,1.01138800,1.01152600,1.01161500,1.01166000
0.750000,1.00644800,1.00954600,1.01076300,1.01115600,1.01138800,1.01152600,1.01161500,1.01166000
0.752000,1.00644900,1.00954600,1.01076400,1.01115600,1.01138900,1.01152700,1.01161500,1.01166000
0.754000,1.00644900,1.00954600,1.01076400,1.01115700,1.01138900,1.01152700,1.01161500,1.01166000
0.756000,1.00644900,1.00954700,1.01076400,1.01115700,1.01138900,1.01152700,1.01161600,1.01166100
0.758000,1.00644900,1.00954700,1.01076400,1.01115700,1.01138900,1.01152800,1.01161600,1.01166100
0.760000,1.00644900,1.00954700,1.01076500,1.01115800,1.01139000,1.01152800,1.01161600,1.01166100
0.762000,1.00644900,1.00954700,1.01076500,1.01115800,1.01139000,1.01152800,1.01161700,1.01166200
0.764000,1.00645000,1.00954800,1.01076500,1.01115800,1.01139000,1.01152800,1.01161700,1.01166200
0.766000,1.00645000,1.00954800,1.01076600,1.01115800,1.01139100,1.01152900,1.01161700,1.01166200
0.768000,1.00645000,1.00954800,1.01076600,1.01115900,1.01139100,1.01152900,1.01161800,1.01166200
0.770000,1.00645000,1.00954800,1.01076600,1.01115900,1.01139100,1.01152900,1.01161800,1.01166300
0.772000,1.00645000,1.00954900,1.01076700,1.01115900,1.01139100,1.01153000,1.01161800,1.01166300
0.774000,1.00645100,1.00954900,1.01076700,1.01116000,1.01139200,1.01153000,1.01161800,1.01166300
0.776000,1.00645100,1.00954900,1.01076700,1.01116000,1.01139200,1.01153000,1.01161900,1.01166400
0.778000,1.00645100,1.00954900,1.01076700,1.01116000,1.01139200,1.01153000,1.01161900,1.01166400
0.780000,1.00645100,1.00955000,1.01076800,1.01116100,1.01139300,1.01153100,1.01161900,1.01166400
0.782000,1.00645100,1.00955000,1.01076800,1.01116100,1.01139300,1.01153100,1.01162000,1.01166500
0.784000,1.00645100,1.00955000,1.01076800,1.01116100,1.01139300,1.01153100,1.01162000,1.01166500
0.786000,1.00645200,1.00955100,1.01076800,1.01116100,1.01139400,1.01153200,1.01162000,1.01166500
0.788000,1.00645200,1.00955100,1.01076900,1.01116200,1.01139400,1.01153200,1.01162000,1.01166500
0.790000,1.00645200,1.00955100,1.01076900,1.01116200,1.01139400,1.01153200,1.01162100,1.01166600
0.792000,1.00645200,1.00955100,1.01076900,1.01116200,1.01139400,1.01153300,1.01162100,1.01166600
0.794000,1.00645200,1.00955200,1.01077000,1.01116300,1.01139500,1.01153300,1.01162100,1.01166600
0.796000,1.00645300,1.00955200,1.01077000,1.01116300,1.01139500,1.01153300,1.01162200,1.01166700
0.798000,1.00645300,1.00955200,1.01077000,1.01116300,1.01139500,1.01153300,1.01162200,1.01166700
0.800000,1.00645300,1.00955200,1.01077000,1.01116300,1.01139600,1.01153400,1.01162200,1.01166700
0.802000,1.00645300,1.00955300,1.01077100,1.01116400,1.01139600,1.01153400,1.01162300,1.01166800
0.804000,1.00645300,1.00955300,1.01077100,1.01116400,1.01139600,1.01153400,1.01162300,1.01166800
0.806000,1.00645400,1.00955300,1.01077100,1.01116400,1.01139600,1.01153500,1.01162300,1.01166800
0.808000,1.00645400,1.00955300,1.01077200,1.01116500,1.01139700,1.01153500,1.01162300,1.01166800
0.810000,1.00645400,1.00955400,1.01077200,1.01116500,1.01139700,1.01153500,1.01162400,1.01166900
0.812000,1.00645400,1.00955400,1.01077200,1.01116500,1.01139700,1.01153500,1.01162400,1.01166900
0.814000,1.00645400,1.00955400,1.01077200,1.01116500,1.01139800,1.01153600,1.01162400,1.01166900
0.816000,1.00645400,1.00955400,1.01077300,1.01116600,1.01139800,1.01153600,1.01162500,1.01167000
0.818000,1.00645500,1.00955500,1.01077300,1.01116600,1.01139800,1.01153600,1.01162500,1.01167000
0.820000,1.00645500,1.00955500,1.01077300,1.01116600,1.01139800,1.01153700,1.01162500,1.01167000
0.822000,1.00645500,1.00955500,1.01077400,1.01116700,1.01139900,1.01153700,1.01162600,1.01167100
0.824000,1.00645500,1.00955500,1.01077400,1.01116700,1.01139900,1.01153700,1.01162600,1.01167100
0.826000,1.00645500,1.00955600,1.01077400,1.01116700,1.01139900,1.01153800,1.01162600,1.01167100
0.828000,1.00645600,1.00955600,1.01077400,1.01116800,1.01140000,1.01153800,1.01162600,1.01167100
0.830000,1.00645600,1.00955600,1.01077500,1.01116800,1.01140000,1.01153800,1.01162700,1.01167200
0.832000,1.00645600,1.00955700,1.01077500,1.01116800,1.01140000,1.01153800,1.01162700,1.01167200
0.834000,1.00645600,1.00955700,1.01077500,1.01116800,1.01140100,1.01153900,1.01162700,1.01167200
0.836000,1.00645600,1.00955700,1.01077600,1.01116900,1.01140100,1.01153900,1.01162800,1.01167300
0.838000,1.00645600,1.00955700,1.01077600,1.01116900,1.01140100,1.01153900,1.01162800,1.01167300
0.840000,1.00645700,1.00955800,1.01077600,1.01116900,1.01140100,1.01154000,1.01162800,1.01167300
0.842000,1.00645700,1.00955800,1.01077600,1.01117000,1.01140200,1.01154000,1.01162900,1.01167300
0.844000,1.00645700,1.00955800,1.01077700,1.01117000,1.01140200,1.01154000,1.01162900,1.01167400
0.846000,1.00645700,1.00955800,1.01077700,1.01117000,1.01140200,1.01154100,1.01162900,1.01167400
0.848000,1.00645700,1.00955900,1.01077700,1.01117100,1.01140300,1.01154100,1.01162900,1.01167400
0.850000,1.00645800,1.00955900,1.01077800,1.01117100,1.01140300,1.01154100,1.01163000,1.01167500
0.852000,1.00645800,1.00955900,1.01077800,1.01117100,1.01140300,1.01154100,1.01163000,1.01167500
0.854000,1.00645800,1.00955900,1.01077800,1.01117100,1.01140300,1.01154200,1.01163000,1.01167500
0.856000,1.00645800,1.00956000,1.01077800,1.01117200,1.01140400,1.01154200,1.01163100,1.01167600
0.858000,1.00645800,1.00956000,1.01077900,1.01117200,1.01140400,1.01154200,1.01163100,1.01167600
0.860000,1.00645900,1.00956000,1.01077900,1.01117200,1.01140400,1.01154300,1.01163100,1.01167600
0.862000,1.00645900,1.00956000,1.01077900,1.01117300,1.01140500,1.01154300,1.01163100,1.01167600
0.864000,1.00645900,1.00956100,1.01078000,1.01117300,1.01140500,1.01154300,1.01163200,1.01167700
0.866000,1.00645900,1.00956100,1.01078000,1.01117300,1.01140500,1.01154400,1.01163200,1.01167700
0.868000,1.00645900,1.00956100,1.01078000,1.01117300,1.01140600,1.01154400,1.01163200,1.01167700
0.870000,1.00645900,1.00956100,1.01078000,1.01117400,1.01140600,1.01154400,1.01163300,1.01167800
0.872000,1.00646000,1.00956200,1.01078100,1.01117400,1.01140600,1.01154400,1.01163300,1.01167800
0.874000,1.00646000,1.00956200,1.01078100,1.01117400,1.01140600,1.01154500,1.01163300,1.01167800
0.876000,1.00646000,1.00956200,1.01078100,1.01117500,1.01140700,1.01154500,1.01163400,1.01167900
0.878000,1.00646000,1.00956200,1.01078200,1.01117500,1.01140700,1.01154500,1.01163400,1.01167900
0.880000,1.00646000,1.00956300,1.01078200,1.01117500,1.01140700,1.01154600,1.01163400,1.01167900
0.882000,1.00646100,1.00956300,1.01078200,1.01117500,1.01140800,1.01154600,1.01163400,1.01167900
0.884000,1.00646100,1.00956300,1.01078200,1.01117600,1.01140800,1.01154600,1.01163500,1.01168000
0.886000,1.00646100,1.00956400,1.01078300,1.01117600,1.01140800,1.01154600,1.01163500,1.01168000
0.888000,1.00646100,1.00956400,1.01078300,1.01117600,1.01140800,1.01154700,1.01163500,1.01168000
0.890000,1.00646100,1.00956400,1.01078300,1.01117700,1.01140900,1.01154700,1.01163600,1.01168100
0.892000,1.00646200,1.00956400,1.01078400,1.01117700,1.01140900,1.01154700,1.01163600,1.01168100
0.894000,1.00646200,1.00956500,1.01078400,1.01117700,1.01140900,1.01154800,1.01163600,1.01168100
0.896000,1.00646200,1.00956500,1.01078400,1.01117700,1.01141000,1.01154800,1.01163600,1.01168200
0.898000,1.00646200,1.00956500,1.01078400,1.01117800,1.01141000,1.01154800,1.01163700,1.01168200
0.900000,1.00646200,1.00956500,1.01078500,1.01117800,1.01141000,1.01154900,1.01163700,1.01168200
0.902000,1.00646200,1.00956600,1.01078500,1.01117800,1.01141100,1.01154900,1.01163700,1.01168200
0.904000,1.00646300,1.00956600,1.01078500,1.01117900,1.01141100,1.01154900,1.01163800,1.01168300
0.906000,1.00646300,1.00956600,1.01078600,1.01117900,1.01141100,1.01154900,1.01163800,1.01168300
0.908000,1.00646300,1.00956600,1.01078600,1.01117900,1.01141100,1.01155000,1.01163800,1.01168300
0.910000,1.00646300,1.00956700,1.01078600,1.01117900,1.01141200,1.01155000,1.01163900,1.01168400
0.912000,1.00646300,1.00956700,1.01078600,1.01118000,1.01141200,1.01155000,1.01163900,1.01168400
0.914000,1.00646400,1.00956700,1.01078700,1.01118000,1.01141200,1.01155100,1.01163900,1.01168400
