E[1] [eV],Re(eps)_nk_4,Re(eps)_nk_6,Re(eps)_nk_8,Re(eps)_nk_10,Re(eps)_nk_12,Re(eps)_nk_14,Re(eps)_nk_16,Re(eps)_nk_18
7.712000,1.00718400,1.00710500,1.00713200,1.00716900,1.00714100,1.00714000,1.00710600,1.00714600
7.713999,1.00718400,1.00710500,1.00713200,1.00716900,1.00714100,1.00714000,1.00710700,1.00714600
7.715999,1.00718500,1.00710600,1.00713200,1.00716900,1.00714100,1.00714000,1.00710700,1.00714700
7.717999,1.00718500,1.00710600,1.00713300,1.00717000,1.00714200,1.00714100,1.00710700,1.00714700
7.720000,1.00718500,1.00710600,1.00713300,1.00717000,1.00714200,1.00714100,1.00710700,1.00714700
7.722000,1.00718500,1.00710600,1.00713300,1.00717000,1.00714200,1.00714100,1.00710700,1.00714700
7.724000,1.00718600,1.00710700,1.00713300,1.00717000,1.00714200,1.00714100,1.00710800,1.00714800
7.725999,1.00718600,1.00710700,1.00713300,1.00717100,1.00714300,1.00714100,1.00710800,1.00714800
7.727999,1.00718600,1.00710700,1.00713400,1.00717100,1.00714300,1.00714200,1.00710800,1.00714800
7.730000,1.00718600,1.00710700,1.00713400,1.00717100,1.00714300,1.00714200,1.00710800,1.00714800
7.731999,1.00718700,1.00710700,1.00713400,1.00717100,1.00714300,1.00714200,1.00710900,1.00714800
7.733999,1.00718700,1.00710800,1.00713400,1.00717200,1.00714300,1.00714200,1.00710900,1.00714900
7.735999,1.00718700,1.00710800,1.00713500,1.00717200,1.00714400,1.00714300,1.00710900,1.00714900
7.737999,1.00718700,1.00710800,1.00713500,1.00717200,1.00714400,1.00714300,1.00710900,1.00714900
7.740000,1.00718700,1.00710800,1.00713500,1.00717200,1.00714400,1.00714300,1.00711000,1.00714900
7.742000,1.00718800,1.00710900,1.00713500,1.00717200,1.00714400,1.00714300,1.00711000,1.00715000
7.743999,1.00718800,1.00710900,1.00713600,1.00717300,1.00714500,1.00714300,1.00711000,1.00715000
7.745999,1.00718800,1.00710900,1.00713600,1.00717300,1.00714500,1.00714400,1.00711000,1.00715000
7.747999,1.00718800,1.00710900,1.00713600,1.00717300,1.00714500,1.00714400,1.00711000,1.00715000
7.750000,1.00718900,1.00711000,1.00713600,1.00717300,1.00714500,1.00714400,1.00711100,1.00715000
7.751999,1.00718900,1.00711000,1.00713600,1.00717400,1.00714600,1.00714400,1.00711100,1.00715100
7.753999,1.00718900,1.00711000,1.00713700,1.00717400,1.00714600,1.00714500,1.00711100,1.00715100
7.755999,1.00718900,1.00711000,1.00713700,1.00717400,1.00714600,1.00714500,1.00711100,1.00715100
7.757999,1.00719000,1.00711000,1.00713700,1.00717400,1.00714600,1.00714500,1.00711200,1.00715100
7.760000,1.00719000,1.00711100,1.00713700,1.00717400,1.00714600,1.00714500,1.00711200,1.00715200
7.762000,1.00719000,1.00711100,1.00713800,1.00717500,1.00714700,1.00714600,1.00711200,1.00715200
7.763999,1.00719000,1.00711100,1.00713800,1.00717500,1.00714700,1.00714600,1.00711200,1.00715200
7.765999,1.00719000,1.00711100,1.00713800,1.00717500,1.00714700,1.00714600,1.00711300,1.00715200
7.767999,1.00719100,1.00711200,1.00713800,1.00717500,1.00714700,1.00714600,1.00711300,1.00715200
7.770000,1.00719100,1.00711200,1.00713800,1.00717600,1.00714800,1.00714600,1.00711300,1.00715300
7.771999,1.00719100,1.00711200,1.00713900,1.00717600,1.00714800,1.00714700,1.00711300,1.00715300
7.773999,1.00719100,1.00711200,1.00713900,1.00717600,1.00714800,1.00714700,1.00711300,1.00715300
7.775999,1.00719200,1.00711200,1.00713900,1.00717600,1.00714800,1.00714700,1.00711400,1.00715300
7.777999,1.00719200,1.00711300,1.00713900,1.00717700,1.00714900,1.00714700,1.00711400,1.00715400
7.780000,1.00719200,1.00711300,1.00714000,1.00717700,1.00714900,1.00714800,1.00711400,1.00715400
7.782000,1.00719200,1.00711300,1.00714000,1.00717700,1.00714900,1.00714800,1.00711400,1.00715400
7.783999,1.00719200,1.00711300,1.00714000,1.00717700,1.00714900,1.00714800,1.00711500,1.00715400
7.785999,1.00719300,1.00711400,1.00714000,1.00717700,1.00714900,1.00714800,1.00711500,1.00715400
7.788000,1.00719300,1.00711400,1.00714100,1.00717800,1.00715000,1.00714900,1.00711500,1.00715500
7.789999,1.00719300,1.00711400,1.00714100,1.00717800,1.00715000,1.00714900,1.00711500,1.00715500
7.791999,1.00719300,1.00711400,1.00714100,1.00717800,1.00715000,1.00714900,1.00711500,1.00715500
7.793999,1.00719400,1.00711400,1.00714100,1.00717800,1.00715000,1.00714900,1.00711600,1.00715500
7.795999,1.00719400,1.00711500,1.00714100,1.00717900,1.00715100,1.00714900,1.00711600,1.00715600
7.798000,1.00719400,1.00711500,1.00714200,1.00717900,1.00715100,1.00715000,1.00711600,1.00715600
7.800000,1.00719400,1.00711500,1.00714200,1.00717900,1.00715100,1.00715000,1.00711600,1.00715600
7.802000,1.00719500,1.00711500,1.00714200,1.00717900,1.00715100,1.00715000,1.00711700,1.00715600
7.803999,1.00719500,1.00711600,1.00714200,1.00717900,1.00715100,1.00715000,1.00711700,1.00715700
7.805999,1.00719500,1.00711600,1.00714300,1.00718000,1.00715200,1.00715100,1.00711700,1.00715700
7.808000,1.00719500,1.00711600,1.00714300,1.00718000,1.00715200,1.00715100,1.00711700,1.00715700
7.809999,1.00719500,1.00711600,1.00714300,1.00718000,1.00715200,1.00715100,1.00711700,1.00715700
7.811999,1.00719600,1.00711600,1.00714300,1.00718000,1.00715200,1.00715100,1.00711800,1.00715700
7.813999,1.00719600,1.00711700,1.00714300,1.00718100,1.00715300,1.00715100,1.00711800,1.00715800
7.815999,1.00719600,1.00711700,1.00714400,1.00718100,1.00715300,1.00715200,1.00711800,1.00715800
7.818000,1.00719600,1.00711700,1.00714400,1.00718100,1.00715300,1.00715200,1.00711800,1.00715800
7.820000,1.00719700,1.00711700,1.00714400,1.00718100,1.00715300,1.00715200,1.00711900,1.00715800
7.822000,1.00719700,1.00711800,1.00714400,1.00718200,1.00715300,1.00715200,1.00711900,1.00715900
7.823999,1.00719700,1.00711800,1.00714500,1.00718200,1.00715400,1.00715300,1.00711900,1.00715900
7.825999,1.00719700,1.00711800,1.00714500,1.00718200,1.00715400,1.00715300,1.00711900,1.00715900
7.828000,1.00719700,1.00711800,1.00714500,1.00718200,1.00715400,1.00715300,1.00711900,1.00715900
7.829999,1.00719800,1.00711800,1.00714500,1.00718200,1.00715400,1.00715300,1.00712000,1.00715900
7.831999,1.00719800,1.00711900,1.00714600,1.00718300,1.00715500,1.00715300,1.00712000,1.00716000
7.833999,1.00719800,1.00711900,1.00714600,1.00718300,1.00715500,1.00715400,1.00712000,1.00716000
7.835999,1.00719800,1.00711900,1.00714600,1.00718300,1.00715500,1.00715400,1.00712000,1.00716000
7.838000,1.00719900,1.00711900,1.00714600,1.00718300,1.00715500,1.00715400,1.00712100,1.00716000
7.840000,1.00719900,1.00712000,1.00714600,1.00718400,1.00715500,1.00715400,1.00712100,1.00716100
7.842000,1.00719900,1.00712000,1.00714700,1.00718400,1.00715600,1.00715500,1.00712100,1.00716100
7.843999,1.00719900,1.00712000,1.00714700,1.00718400,1.00715600,1.00715500,1.00712100,1.00716100
7.845999,1.00720000,1.00712000,1.00714700,1.00718400,1.00715600,1.00715500,1.00712100,1.00716100
7.848000,1.00720000,1.00712000,1.00714700,1.00718500,1.00715600,1.00715500,1.00712200,1.00716100
7.849999,1.00720000,1.00712100,1.00714800,1.00718500,1.00715700,1.00715600,1.00712200,1.00716200
7.851999,1.00720000,1.00712100,1.00714800,1.00718500,1.00715700,1.00715600,1.00712200,1.00716200
7.853999,1.00720000,1.00712100,1.00714800,1.00718500,1.00715700,1.00715600,1.00712200,1.00716200
7.856000,1.00720100,1.00712100,1.00714800,1.00718500,1.00715700,1.00715600,1.00712300,1.00716200
7.858000,1.00720100,1.00712200,1.00714900,1.00718600,1.00715800,1.00715600,1.00712300,1.00716300
7.860000,1.00720100,1.00712200,1.00714900,1.00718600,1.00715800,1.00715700,1.00712300,1.00716300
7.862000,1.00720100,1.00712200,1.00714900,1.00718600,1.00715800,1.00715700,1.00712300,1.00716300
7.863999,1.00720200,1.00712200,1.00714900,1.00718600,1.00715800,1.00715700,1.00712300,1.00716300
7.866000,1.00720200,1.00712300,1.00714900,1.00718700,1.00715800,1.00715700,1.00712400,1.00716400
7.868000,1.00720200,1.00712300,1.00715000,1.00718700,1.00715900,1.00715800,1.00712400,1.00716400
7.869999,1.00720200,1.00712300,1.00715000,1.00718700,1.00715900,1.00715800,1.00712400,1.00716400
7.871999,1.00720300,1.00712300,1.00715000,1.00718700,1.00715900,1.00715800,1.00712400,1.00716400
7.873999,1.00720300,1.00712300,1.00715000,1.00718700,1.00715900,1.00715800,1.00712500,1.00716400
7.876000,1.00720300,1.00712400,1.00715100,1.00718800,1.00716000,1.00715800,1.00712500,1.00716500
7.878000,1.00720300,1.00712400,1.00715100,1.00718800,1.00716000,1.00715900,1.00712500,1.00716500
7.880000,1.00720300,1.00712400,1.00715100,1.00718800,1.00716000,1.00715900,1.00712500,1.00716500
7.881999,1.00720400,1.00712400,1.00715100,1.00718800,1.00716000,1.00715900,1.00712500,1.00716500
7.883999,1.00720400,1.00712400,1.00715100,1.00718900,1.00716000,1.00715900,1.00712600,1.00716600
7.886000,1.00720400,1.00712500,1.00715200,1.00718900,1.00716100,1.00716000,1.00712600,1.00716600
7.888000,1.00720400,1.00712500,1.00715200,1.00718900,1.00716100,1.00716000,1.00712600,1.00716600
7.889999,1.00720500,1.00712500,1.00715200,1.00718900,1.00716100,1.00716000,1.00712600,1.00716600
7.891999,1.00720500,1.00712500,1.00715200,1.00719000,1.00716100,1.00716000,1.00712700,1.00716700
7.893999,1.00720500,1.00712600,1.00715300,1.00719000,1.00716200,1.00716000,1.00712700,1.00716700
7.896000,1.00720500,1.00712600,1.00715300,1.00719000,1.00716200,1.00716100,1.00712700,1.00716700
7.898000,1.00720600,1.00712600,1.00715300,1.00719000,1.00716200,1.00716100,1.00712700,1.00716700
7.900000,1.00720600,1.00712600,1.00715300,1.00719000,1.00716200,1.00716100,1.00712800,1.00716700
7.901999,1.00720600,1.00712600,1.00715400,1.00719100,1.00716300,1.00716100,1.00712800,1.00716800
7.903999,1.00720600,1.00712700,1.00715400,1.00719100,1.00716300,1.00716200,1.00712800,1.00716800
7.906000,1.00720700,1.00712700,1.00715400,1.00719100,1.00716300,1.00716200,1.00712800,1.00716800
7.908000,1.00720700,1.00712700,1.00715400,1.00719100,1.00716300,1.00716200,1.00712800,1.00716800
7.909999,1.00720700,1.00712700,1.00715400,1.00719200,1.00716300,1.00716200,1.00712900,1.00716900
7.911999,1.00720700,1.00712800,1.00715500,1.00719200,1.00716400,1.00716300,1.00712900,1.00716900
7.913999,1.00720700,1.00712800,1.00715500,1.00719200,1.00716400,1.00716300,1.00712900,1.00716900
7.916000,1.00720800,1.00712800,1.00715500,1.00719200,1.00716400,1.00716300,1.00712900,1.00716900
7.918000,1.00720800,1.00712800,1.00715500,1.00719300,1.00716400,1.00716300,1.00713000,1.00716900
7.920000,1.00720800,1.00712800,1.00715600,1.00719300,1.00716500,1.00716300,1.00713000,1.00717000
7.921999,1.00720800,1.00712900,1.00715600,1.00719300,1.00716500,1.00716400,1.00713000,1.00717000
7.923999,1.00720900,1.00712900,1.00715600,1.00719300,1.00716500,1.00716400,1.00713000,1.00717000
7.926000,1.00720900,1.00712900,1.00715600,1.00719300,1.00716500,1.00716400,1.00713100,1.00717000
7.927999,1.00720900,1.00712900,1.00715600,1.00719400,1.00716500,1.00716400,1.00713100,1.00717100
7.929999,1.00720900,1.00713000,1.00715700,1.00719400,1.00716600,1.00716500,1.00713100,1.00717100
7.931999,1.00721000,1.00713000,1.00715700,1.00719400,1.00716600,1.00716500,1.00713100,1.00717100
7.934000,1.00721000,1.00713000,1.00715700,1.00719400,1.00716600,1.00716500,1.00713100,1.00717100
7.936000,1.00721000,1.00713000,1.00715700,1.00719500,1.00716600,1.00716500,1.00713200,1.00717200
7.938000,1.00721000,1.00713100,1.00715800,1.00719500,1.00716700,1.00716500,1.00713200,1.00717200
7.939999,1.00721000,1.00713100,1.00715800,1.00719500,1.00716700,1.00716600,1.00713200,1.00717200
7.941999,1.00721100,1.00713100,1.00715800,1.00719500,1.00716700,1.00716600,1.00713200,1.00717200
7.944000,1.00721100,1.00713100,1.00715800,1.00719600,1.00716700,1.00716600,1.00713300,1.00717200
7.946000,1.00721100,1.00713100,1.00715900,1.00719600,1.00716800,1.00716600,1.00713300,1.00717300
7.947999,1.00721100,1.00713200,1.00715900,1.00719600,1.00716800,1.00716700,1.00713300,1.00717300
7.949999,1.00721200,1.00713200,1.00715900,1.00719600,1.00716800,1.00716700,1.00713300,1.00717300
7.951999,1.00721200,1.00713200,1.00715900,1.00719600,1.00716800,1.00716700,1.00713300,1.00717300
7.954000,1.00721200,1.00713200,1.00715900,1.00719700,1.00716800,1.00716700,1.00713400,1.00717400
7.955999,1.00721200,1.00713300,1.00716000,1.00719700,1.00716900,1.00716800,1.00713400,1.00717400
7.957999,1.00721300,1.00713300,1.00716000,1.00719700,1.00716900,1.00716800,1.00713400,1.00717400
7.959999,1.00721300,1.00713300,1.00716000,1.00719700,1.00716900,1.00716800,1.00713400,1.00717400
7.961999,1.00721300,1.00713300,1.00716000,1.00719800,1.00716900,1.00716800,1.00713500,1.00717400
7.964000,1.00721300,1.00713300,1.00716100,1.00719800,1.00717000,1.00716800,1.00713500,1.00717500
7.966000,1.00721300,1.00713400,1.00716100,1.00719800,1.00717000,1.00716900,1.00713500,1.00717500
7.967999,1.00721400,1.00713400,1.00716100,1.00719800,1.00717000,1.00716900,1.00713500,1.00717500
7.969999,1.00721400,1.00713400,1.00716100,1.00719900,1.00717000,1.00716900,1.00713500,1.00717500
7.971999,1.00721400,1.00713400,1.00716100,1.00719900,1.00717000,1.00716900,1.00713600,1.00717600
7.974000,1.00721400,1.00713500,1.00716200,1.00719900,1.00717100,1.00717000,1.00713600,1.00717600
7.975999,1.00721500,1.00713500,1.00716200,1.00719900,1.00717100,1.00717000,1.00713600,1.00717600
7.977999,1.00721500,1.00713500,1.00716200,1.00719900,1.00717100,1.00717000,1.00713600,1.00717600
7.979999,1.00721500,1.00713500,1.00716200,1.00720000,1.00717100,1.00717000,1.00713700,1.00717700
7.981999,1.00721500,1.00713500,1.00716300,1.00720000,1.00717200,1.00717000,1.00713700,1.00717700
7.984000,1.00721500,1.00713600,1.00716300,1.00720000,1.00717200,1.00717100,1.00713700,1.00717700
7.986000,1.00721600,1.00713600,1.00716300,1.00720000,1.00717200,1.00717100,1.00713700,1.00717700
7.987999,1.00721600,1.00713600,1.00716300,1.00720100,1.00717200,1.00717100,1.00713700,1.00717700
7.989999,1.00721600,1.00713600,1.00716400,1.00720100,1.00717300,1.00717100,1.00713800,1.00717800
7.991999,1.00721600,1.00713700,1.00716400,1.00720100,1.00717300,1.00717200,1.00713800,1.00717800
7.993999,1.00721700,1.00713700,1.00716400,1.00720100,1.00717300,1.00717200,1.00713800,1.00717800
7.995999,1.00721700,1.00713700,1.00716400,1.00720200,1.00717300,1.00717200,1.00713800,1.00717800
7.997999,1.00721700,1.00713700,1.00716400,1.00720200,1.00717300,1.00717200,1.00713900,1.00717900
7.999999,1.00721700,1.00713700,1.00716500,1.00720200,1.00717400,1.00717300,1.00713900,1.00717900
8.001999,1.00721800,1.00713800,1.00716500,1.00720200,1.00717400,1.00717300,1.00713900,1.00717900
8.004000,1.00721800,1.00713800,1.00716500,1.00720200,1.00717400,1.00717300,1.00713900,1.00717900
8.006000,1.00721800,1.00713800,1.00716500,1.00720300,1.00717400,1.00717300,1.00713900,1.00717900
8.007999,1.00721800,1.00713800,1.00716600,1.00720300,1.00717500,1.00717300,1.00714000,1.00718000
8.009999,1.00721800,1.00713900,1.00716600,1.00720300,1.00717500,1.00717400,1.00714000,1.00718000
8.012000,1.00721900,1.00713900,1.00716600,1.00720300,1.00717500,1.00717400,1.00714000,1.00718000
8.014000,1.00721900,1.00713900,1.00716600,1.00720400,1.00717500,1.00717400,1.00714000,1.00718000
8.016000,1.00721900,1.00713900,1.00716700,1.00720400,1.00717500,1.00717400,1.00714100,1.00718100
8.018000,1.00721900,1.00713900,1.00716700,1.00720400,1.00717600,1.00717500,1.00714100,1.00718100
8.020000,1.00722000,1.00714000,1.00716700,1.00720400,1.00717600,1.00717500,1.00714100,1.00718100
8.021999,1.00722000,1.00714000,1.00716700,1.00720500,1.00717600,1.00717500,1.00714100,1.00718100
8.023999,1.00722000,1.00714000,1.00716700,1.00720500,1.00717600,1.00717500,1.00714100,1.00718200
8.025999,1.00722000,1.00714000,1.00716800,1.00720500,1.00717700,1.00717500,1.00714200,1.00718200
8.027999,1.00722100,1.00714100,1.00716800,1.00720500,1.00717700,1.00717600,1.00714200,1.00718200
8.029999,1.00722100,1.00714100,1.00716800,1.00720500,1.00717700,1.00717600,1.00714200,1.00718200
8.032000,1.00722100,1.00714100,1.00716800,1.00720600,1.00717700,1.00717600,1.00714200,1.00718200
8.033999,1.00722100,1.00714100,1.00716900,1.00720600,1.00717800,1.00717600,1.00714300,1.00718300
8.035999,1.00722200,1.00714100,1.00716900,1.00720600,1.00717800,1.00717700,1.00714300,1.00718300
8.037999,1.00722200,1.00714200,1.00716900,1.00720600,1.00717800,1.00717700,1.00714300,1.00718300
8.039999,1.00722200,1.00714200,1.00716900,1.00720700,1.00717800,1.00717700,1.00714300,1.00718300
8.042000,1.00722200,1.00714200,1.00716900,1.00720700,1.00717800,1.00717700,1.00714300,1.00718400
8.044000,1.00722200,1.00714200,1.00717000,1.00720700,1.00717900,1.00717800,1.00714400,1.00718400
8.046000,1.00722300,1.00714300,1.00717000,1.00720700,1.00717900,1.00717800,1.00714400,1.00718400
8.047999,1.00722300,1.00714300,1.00717000,1.00720800,1.00717900,1.00717800,1.00714400,1.00718400
8.049999,1.00722300,1.00714300,1.00717000,1.00720800,1.00717900,1.00717800,1.00714400,1.00718500
8.052000,1.00722300,1.00714300,1.00717100,1.00720800,1.00718000,1.00717800,1.00714500,1.00718500
8.054000,1.00722400,1.00714300,1.00717100,1.00720800,1.00718000,1.00717900,1.00714500,1.00718500
8.056000,1.00722400,1.00714400,1.00717100,1.00720800,1.00718000,1.00717900,1.00714500,1.00718500
8.058000,1.00722400,1.00714400,1.00717100,1.00720900,1.00718000,1.00717900,1.00714500,1.00718500
8.059999,1.00722400,1.00714400,1.00717200,1.00720900,1.00718100,1.00717900,1.00714600,1.00718600
8.061999,1.00722500,1.00714400,1.00717200,1.00720900,1.00718100,1.00718000,1.00714600,1.00718600
8.063999,1.00722500,1.00714500,1.00717200,1.00720900,1.00718100,1.00718000,1.00714600,1.00718600
8.065999,1.00722500,1.00714500,1.00717200,1.00721000,1.00718100,1.00718000,1.00714600,1.00718600
8.067999,1.00722500,1.00714500,1.00717200,1.00721000,1.00718100,1.00718000,1.00714600,1.00718700
8.069999,1.00722600,1.00714500,1.00717300,1.00721000,1.00718200,1.00718000,1.00714700,1.00718700
8.072000,1.00722600,1.00714600,1.00717300,1.00721000,1.00718200,1.00718100,1.00714700,1.00718700
8.073999,1.00722600,1.00714600,1.00717300,1.00721000,1.00718200,1.00718100,1.00714700,1.00718700
8.075999,1.00722600,1.00714600,1.00717300,1.00721100,1.00718200,1.00718100,1.00714700,1.00718700
8.077999,1.00722600,1.00714600,1.00717400,1.00721100,1.00718300,1.00718100,1.00714800,1.00718800
8.080000,1.00722700,1.00714600,1.00717400,1.00721100,1.00718300,1.00718200,1.00714800,1.00718800
8.082000,1.00722700,1.00714700,1.00717400,1.00721100,1.00718300,1.00718200,1.00714800,1.00718800
8.084000,1.00722700,1.00714700,1.00717400,1.00721200,1.00718300,1.00718200,1.00714800,1.00718800
8.085999,1.00722700,1.00714700,1.00717400,1.00721200,1.00718400,1.00718200,1.00714900,1.00718900
8.087999,1.00722800,1.00714700,1.00717500,1.00721200,1.00718400,1.00718300,1.00714900,1.00718900
8.090000,1.00722800,1.00714800,1.00717500,1.00721200,1.00718400,1.00718300,1.00714900,1.00718900
8.092000,1.00722800,1.00714800,1.00717500,1.00721300,1.00718400,1.00718300,1.00714900,1.00718900
8.094000,1.00722800,1.00714800,1.00717500,1.00721300,1.00718400,1.00718300,1.00714900,1.00719000
8.096000,1.00722800,1.00714800,1.00717600,1.00721300,1.00718500,1.00718300,1.00715000,1.00719000
8.098000,1.00722900,1.00714900,1.00717600,1.00721300,1.00718500,1.00718400,1.00715000,1.00719000
8.099999,1.00722900,1.00714900,1.00717600,1.00721300,1.00718500,1.00718400,1.00715000,1.00719000
8.101999,1.00722900,1.00714900,1.00717600,1.00721400,1.00718500,1.00718400,1.00715000,1.00719000
8.103999,1.00722900,1.00714900,1.00717700,1.00721400,1.00718600,1.00718400,1.00715100,1.00719100
8.105999,1.00723000,1.00714900,1.00717700,1.00721400,1.00718600,1.00718500,1.00715100,1.00719100
8.107999,1.00723000,1.00715000,1.00717700,1.00721400,1.00718600,1.00718500,1.00715100,1.00719100
8.110000,1.00723000,1.00715000,1.00717700,1.00721500,1.00718600,1.00718500,1.00715100,1.00719100
8.112000,1.00723000,1.00715000,1.00717700,1.00721500,1.00718600,1.00718500,1.00715100,1.00719200
8.113999,1.00723100,1.00715000,1.00717800,1.00721500,1.00718700,1.00718600,1.00715200,1.00719200
8.115999,1.00723100,1.00715100,1.00717800,1.00721500,1.00718700,1.00718600,1.00715200,1.00719200
8.117999,1.00723100,1.00715100,1.00717800,1.00721500,1.00718700,1.00718600,1.00715200,1.00719200
8.120000,1.00723100,1.00715100,1.00717800,1.00721600,1.00718700,1.00718600,1.00715200,1.00719300
8.122000,1.00723100,1.00715100,1.00717900,1.00721600,1.00718800,1.00718600,1.00715300,1.00719300
8.124000,1.00723200,1.00715100,1.00717900,1.00721600,1.00718800,1.00718700,1.00715300,1.00719300
8.125999,1.00723200,1.00715200,1.00717900,1.00721600,1.00718800,1.00718700,1.00715300,1.00719300
8.127999,1.00723200,1.00715200,1.00717900,1.00721700,1.00718800,1.00718700,1.00715300,1.00719300
8.130000,1.00723200,1.00715200,1.00717900,1.00721700,1.00718900,1.00718700,1.00715400,1.00719400
8.132000,1.00723300,1.00715200,1.00718000,1.00721700,1.00718900,1.00718800,1.00715400,1.00719400
8.134000,1.00723300,1.00715300,1.00718000,1.00721700,1.00718900,1.00718800,1.00715400,1.00719400
8.136000,1.00723300,1.00715300,1.00718000,1.00721800,1.00718900,1.00718800,1.00715400,1.00719400
8.137999,1.00723300,1.00715300,1.00718000,1.00721800,1.00718900,1.00718800,1.00715400,1.00719500
8.139999,1.00723400,1.00715300,1.00718100,1.00721800,1.00719000,1.00718900,1.00715500,1.00719500
8.141999,1.00723400,1.00715300,1.00718100,1.00721800,1.00719000,1.00718900,1.00715500,1.00719500
8.143999,1.00723400,1.00715400,1.00718100,1.00721800,1.00719000,1.00718900,1.00715500,1.00719500
8.145999,1.00723400,1.00715400,1.00718100,1.00721900,1.00719000,1.00718900,1.00715500,1.00719600
8.147999,1.00723500,1.00715400,1.00718200,1.00721900,1.00719100,1.00718900,1.00715600,1.00719600
8.150000,1.00723500,1.00715400,1.00718200,1.00721900,1.00719100,1.00719000,1.00715600,1.00719600
8.151999,1.00723500,1.00715500,1.00718200,1.00721900,1.00719100,1.00719000,1.00715600,1.00719600
8.153999,1.00723500,1.00715500,1.00718200,1.00722000,1.00719100,1.00719000,1.00715600,1.00719600
8.155999,1.00723600,1.00715500,1.00718200,1.00722000,1.00719200,1.00719000,1.00715600,1.00719700
8.158000,1.00723600,1.00715500,1.00718300,1.00722000,1.00719200,1.00719100,1.00715700,1.00719700
8.160000,1.00723600,1.00715500,1.00718300,1.00722000,1.00719200,1.00719100,1.00715700,1.00719700
8.162000,1.00723600,1.00715600,1.00718300,1.00722100,1.00719200,1.00719100,1.00715700,1.00719700
8.164000,1.00723600,1.00715600,1.00718300,1.00722100,1.00719200,1.00719100,1.00715700,1.00719800
8.165999,1.00723700,1.00715600,1.00718400,1.00722100,1.00719300,1.00719100,1.00715800,1.00719800
8.168000,1.00723700,1.00715600,1.00718400,1.00722100,1.00719300,1.00719200,1.00715800,1.00719800
8.170000,1.00723700,1.00715700,1.00718400,1.00722200,1.00719300,1.00719200,1.00715800,1.00719800
8.171999,1.00723700,1.00715700,1.00718400,1.00722200,1.00719300,1.00719200,1.00715800,1.00719900
8.173999,1.00723800,1.00715700,1.00718500,1.00722200,1.00719400,1.00719200,1.00715900,1.00719900
8.175999,1.00723800,1.00715700,1.00718500,1.00722200,1.00719400,1.00719300,1.00715900,1.00719900
8.177999,1.00723800,1.00715700,1.00718500,1.00722200,1.00719400,1.00719300,1.00715900,1.00719900
8.179999,1.00723800,1.00715800,1.00718500,1.00722300,1.00719400,1.00719300,1.00715900,1.00719900
8.181999,1.00723900,1.00715800,1.00718500,1.00722300,1.00719500,1.00719300,1.00715900,1.00720000
8.183999,1.00723900,1.00715800,1.00718600,1.00722300,1.00719500,1.00719400,1.00716000,1.00720000
8.185999,1.00723900,1.00715800,1.00718600,1.00722300,1.00719500,1.00719400,1.00716000,1.00720000
8.188000,1.00723900,1.00715900,1.00718600,1.00722400,1.00719500,1.00719400,1.00716000,1.00720000
8.190000,1.00723900,1.00715900,1.00718600,1.00722400,1.00719500,1.00719400,1.00716000,1.00720100
8.191999,1.00724000,1.00715900,1.00718700,1.00722400,1.00719600,1.00719400,1.00716100,1.00720100
8.193999,1.00724000,1.00715900,1.00718700,1.00722400,1.00719600,1.00719500,1.00716100,1.00720100
8.195999,1.00724000,1.00716000,1.00718700,1.00722500,1.00719600,1.00719500,1.00716100,1.00720100
8.198000,1.00724000,1.00716000,1.00718700,1.00722500,1.00719600,1.00719500,1.00716100,1.00720200
8.200000,1.00724100,1.00716000,1.00718800,1.00722500,1.00719700,1.00719500,1.00716100,1.00720200
8.202000,1.00724100,1.00716000,1.00718800,1.00722500,1.00719700,1.00719600,1.00716200,1.00720200
8.204000,1.00724100,1.00716000,1.00718800,1.00722600,1.00719700,1.00719600,1.00716200,1.00720200
8.205999,1.00724100,1.00716100,1.00718800,1.00722600,1.00719700,1.00719600,1.00716200,1.00720200
8.207999,1.00724100,1.00716100,1.00718800,1.00722600,1.00719700,1.00719600,1.00716200,1.00720300
8.209999,1.00724200,1.00716100,1.00718900,1.00722600,1.00719800,1.00719700,1.00716300,1.00720300
8.211999,1.00724200,1.00716100,1.00718900,1.00722600,1.00719800,1.00719700,1.00716300,1.00720300
8.213999,1.00724200,1.00716200,1.00718900,1.00722700,1.00719800,1.00719700,1.00716300,1.00720300
8.215999,1.00724200,1.00716200,1.00718900,1.00722700,1.00719800,1.00719700,1.00716300,1.00720400
8.217999,1.00724300,1.00716200,1.00719000,1.00722700,1.00719900,1.00719700,1.00716400,1.00720400
8.219999,1.00724300,1.00716200,1.00719000,1.00722700,1.00719900,1.00719800,1.00716400,1.00720400
8.221999,1.00724300,1.00716200,1.00719000,1.00722800,1.00719900,1.00719800,1.00716400,1.00720400
8.223999,1.00724300,1.00716300,1.00719000,1.00722800,1.00719900,1.00719800,1.00716400,1.00720500
8.225999,1.00724400,1.00716300,1.00719100,1.00722800,1.00720000,1.00719800,1.00716400,1.00720500
8.228000,1.00724400,1.00716300,1.00719100,1.00722800,1.00720000,1.00719900,1.00716500,1.00720500
8.230000,1.00724400,1.00716300,1.00719100,1.00722800,1.00720000,1.00719900,1.00716500,1.00720500
8.231999,1.00724400,1.00716400,1.00719100,1.00722900,1.00720000,1.00719900,1.00716500,1.00720500
8.233999,1.00724500,1.00716400,1.00719100,1.00722900,1.00720000,1.00719900,1.00716500,1.00720600
